,date,observer,station,latitude,longitude,row(0-3119),column(0-2599),altitude,temperature,penalty,location,distance
587,2018-01-01 00:00:00,1,57286,35.6,135.9167,1248,1113,10,6.2,0,久々子,2.434269972852736e-05
588,2018-01-01 00:00:00,1,57317,35.4833,135.7817,1262,1102,10,4.47,0,遠敷,2.328036641993971e-05
589,2018-01-01 00:00:00,1,60051,35.4117,136.0283,1270,1122,88,4.58,0,今津町福岡,1.028374197697359e-06
590,2018-01-01 00:00:00,1,60061,35.4233,136.2417,1269,1139,95,2.92,0,小観音寺町,3.051827656105161e-07
591,2018-01-01 00:00:00,1,60102,35.3833,136.3433,1274,1147,147,1.87,0,烏脇,5.2291506512528024e-05
592,2018-01-01 00:00:00,1,60116,35.235,135.9567,1291,1116,90,6.26,0,南小松,0.00011656892730261046
593,2018-01-01 00:00:00,1,60131,35.275,136.2433,1286,1139,87,6.41,0,長曽根町,1.1116949710055747e-05
594,2018-01-01 00:00:00,1,60196,35.0617,136.19,1312,1135,128,1.29,0,桜川西町,6.118059444519746e-06
595,2018-01-01 00:00:00,1,60216,34.9917,135.9117,1320,1112,86,6.11,0,萱野浦,3.457960341376037e-05
596,2018-01-01 00:00:00,1,60226,34.9133,136.08,1330,1126,265,-0.19,0,信楽町黄瀬,5.4859910827024335e-05
597,2018-01-01 00:00:00,1,60236,34.9383,136.2783,1327,1142,248,2.98,0,土山町野上野,3.805724143855524e-05
598,2018-01-01 00:00:00,1,61001,35.7367,135.0867,1231,1046,42,5.52,0,丹後町間人,8.236176156810195e-05
599,2018-01-01 00:00:00,1,61076,35.55,135.235,1254,1058,2,4.82,0,銀丘,1.6054130475366282e-05
600,2018-01-01 00:00:00,1,61111,35.45,135.3167,1265,1065,2,5.8,0,下福井,1.4242402413723614e-05
601,2018-01-01 00:00:00,1,61187,35.3117,135.1133,1282,1049,17,3.83,0,荒河（上荒河）,1.0503039284046337e-05
602,2018-01-01 00:00:00,1,61206,35.275,135.55,1286,1084,200,1.99,0,美山町和泉（大迫）,5.429842099988129e-07
603,2018-01-01 00:00:00,1,61242,35.1083,135.455,1307,1076,134,1.04,0,園部町黒田,2.4695309015652877e-09
604,2018-01-01 00:00:00,1,61286,35.0133,135.7317,1318,1098,41,4.93,0,西ノ京北壺井町,7.429812100120799e-07
605,2018-01-01 00:00:00,1,61326,34.83,135.76,1340,1100,20,4.94,0,大住大畑,7.335189322019247e-07
606,2018-01-01 00:00:00,1,62016,34.9483,135.455,1326,1076,235,1.24,0,野間西山,1.3617806957153515e-05
607,2018-01-01 00:00:00,1,62046,34.8083,135.6717,1343,1093,26,5.7,0,松丘町,1.1815021641981912e-05
608,2018-01-01 00:00:00,1,62051,34.7833,135.4383,1346,1075,12,5.72,0,桑津,2.447875297567141e-05
609,2018-01-01 00:00:00,1,62078,34.6817,135.5183,1358,1081,23,7.04,0,北新町,4.020522472091681e-07
610,2018-01-01 00:00:00,1,62081,34.675,135.6767,1359,1094,626,1.66,0,西畑町,0.0001951977850614464
611,2018-01-01 00:00:00,1,62091,34.555,135.485,1373,1078,20,7.01,0,大仙町,1.950096185813348e-05
612,2018-01-01 00:00:00,1,62096,34.5967,135.6,1368,1088,10,6.79,0,空港,1.1626753456992706e-05
613,2018-01-01 00:00:00,1,62101,34.4333,135.2317,1388,1058,5,7.62,0,泉州空港南,7.643800586435631e-05
614,2018-01-01 00:00:00,1,62131,34.385,135.35,1393,1068,68,6.93,0,朝代東,1.620001467282445e-05
615,2018-01-01 00:00:00,1,63016,35.625,134.6267,1244,1010,5,3.36,0,香住区森,4.430615697817596e-06
616,2018-01-01 00:00:00,1,63051,35.535,134.8217,1255,1025,3,4.14,0,三坂町,5.830646419969519e-06
617,2018-01-01 00:00:00,1,63071,35.4317,134.5833,1268,1006,540,1.56,0,村岡区板仕野,0.00027538578088904067
618,2018-01-01 00:00:00,1,63121,35.3233,134.8483,1281,1027,80,2.32,0,和田山町枚田,8.025108650025196e-08
619,2018-01-01 00:00:00,1,63201,35.1667,134.7917,1299,1023,320,0.23,0,生野町口銀谷,2.650959043852409e-05
620,2018-01-01 00:00:00,1,63216,35.1367,135.065,1303,1045,98,1.09,0,柏原町南多田,7.980073088077546e-07
621,2018-01-01 00:00:00,1,63251,35.0967,134.585,1308,1006,195,0.47,0,一宮町閏賀,9.676516420041097e-06
622,2018-01-01 00:00:00,1,63321,34.95,134.7483,1325,1019,72,0.48,0,馬田,6.99821608023808e-05
623,2018-01-01 00:00:00,1,63331,34.9983,134.9967,1320,1039,72,0.86,0,大垣内,9.53453413712331e-07
624,2018-01-01 00:00:00,1,63366,34.8583,134.3733,1337,989,20,-0.14,0,與井,2.1726942938393923e-05
625,2018-01-01 00:00:00,1,63383,34.8383,134.67,1339,1013,38,1.53,0,東今宿,2.6363453272885586e-06
626,2018-01-01 00:00:00,1,63411,34.895,135.2117,1332,1056,150,0.94,0,貴志,1.0432334136810897e-06
627,2018-01-01 00:00:00,1,63461,34.7767,135.0133,1346,1041,145,3.32,0,志染町西自由が丘,8.452726420000795e-06
628,2018-01-01 00:00:00,1,63491,34.6717,134.5267,1359,1002,88,6.3,0,家島町真浦,1.0112727444722668e-05
629,2018-01-01 00:00:00,1,63496,34.6867,134.8767,1357,1030,3,6.11,0,二見町南二見,8.895362438472704e-06
630,2018-01-01 00:00:00,1,63517,34.6317,135.2233,1364,1057,5,5.13,0,神戸空港,2.9003923346159216e-05
631,2018-01-01 00:00:00,1,63518,34.6967,135.2117,1356,1056,5,6.09,0,脇浜海岸通,9.704541284009467e-06
632,2018-01-01 00:00:00,1,63551,34.4667,134.8483,1383,1027,5,7.66,0,郡家,1.2779966419979765e-05
633,2018-01-01 00:00:00,1,63571,34.31,134.8483,1402,1027,69,6.17,0,鮎屋,3.45584184754211e-05
634,2018-01-01 00:00:00,1,63588,34.2183,134.72,1413,1017,5,6.9,0,阿万吹上町,4.1607337224493255e-06
635,2018-01-01 00:00:00,1,64036,34.6733,135.8367,1359,1106,102,5.49,0,十輪院畑町,8.098834579701306e-08
636,2018-01-01 00:00:00,1,64041,34.605,135.9517,1367,1116,468,1.68,0,針町,3.609752838308791e-05
637,2018-01-01 00:00:00,1,64101,34.4883,135.9317,1381,1114,349,3.26,0,大宇陀小附,5.5719840864826125e-06
638,2018-01-01 00:00:00,1,64127,34.38,135.73,1394,1098,190,5.05,0,重阪,0.00011401253486452316
639,2018-01-01 00:00:00,1,64206,34.1367,136.005,1423,1120,334,1.97,0,河合,2.6977059679262552e-05
640,2018-01-01 00:00:00,1,64227,34.045,135.7867,1434,1102,301,3.46,0,風屋,2.492434758650916e-05
641,2018-01-01 00:00:00,1,65026,34.31,135.5283,1402,1082,142,4.12,0,短野,3.0350324197753345e-05
642,2018-01-01 00:00:00,1,65036,34.28,135.0,1406,1039,43,7.34,0,由良,0.0026288685794123553
643,2018-01-01 00:00:00,1,65042,34.2283,135.1633,1412,1053,14,7.52,0,上町,7.645606802650975e-06
644,2018-01-01 00:00:00,1,65061,34.2217,135.59,1413,1087,795,-0.39,0,高野山,0.00016108978264209943
645,2018-01-01 00:00:00,1,65121,34.0867,135.425,1429,1074,240,1.92,0,三田,2.8803274080518306e-05
646,2018-01-01 00:00:00,1,65162,33.945,135.5567,1446,1084,410,0.23,0,龍神村湯ノ又,3.0492004277604636e-05
647,2018-01-01 00:00:00,1,65201,33.8933,135.2167,1452,1057,84,7.32,0,和佐,2.5221985839674903e-05
648,2018-01-01 00:00:00,1,65256,33.7917,135.5133,1464,1081,160,3.68,0,中辺路町栗栖川,6.036857824732646e-05
649,2018-01-01 00:00:00,1,65276,33.6867,135.97,1477,1117,18,7.88,0,蜂伏,6.379839038292431e-05
650,2018-01-01 00:00:00,1,65288,33.6617,135.3633,1480,1069,89,6.92,0,堅田,0.0007775116976162037
651,2018-01-01 00:00:00,1,65306,33.6383,135.71,1483,1096,150,3.24,0,西川,2.0508405172841266e-05
652,2018-01-01 00:00:00,1,65356,33.45,135.7567,1505,1100,68,8.01,0,潮岬,8.619353210527777e-05
653,2018-01-01 00:00:00,1,66046,35.2967,133.725,1284,938,430,0.61,0,蒜山下見,0.0005500873487844228
654,2018-01-01 00:00:00,1,66091,35.1033,133.435,1307,914,525,-0.29,0,千屋実,0.000129211317172983
655,2018-01-01 00:00:00,1,66127,35.1117,134.17,1306,973,212,-0.87,0,広岡,2.3034136586602068e-05
656,2018-01-01 00:00:00,1,66136,35.0983,134.325,1308,985,207,-0.81,0,下町,3.9514774864486914e-05
657,2018-01-01 00:00:00,1,66171,35.0683,133.7533,1311,940,145,1.4,0,中島,1.9702718889794535e-06
658,2018-01-01 00:00:00,1,66186,35.0633,134.0083,1312,960,146,1.97,0,北町,1.0938911173369354e-06
659,2018-01-01 00:00:00,1,66221,34.9433,133.5183,1326,921,393,-0.1,0,井倉,0.0002308333955065213
660,2018-01-01 00:00:00,1,66296,34.8667,133.9033,1335,952,63,0.86,0,建部町福渡,1.0643555530851074e-05
661,2018-01-01 00:00:00,1,66306,34.815,134.1833,1342,974,35,0.86,0,藤野,3.5579641105122406e-05
662,2018-01-01 00:00:00,1,66336,34.7917,133.61,1344,928,60,0.05,0,落合町近似,2.096561099985337e-05
663,2018-01-01 00:00:00,1,66346,34.7567,133.855,1349,948,239,2.49,0,日応寺,3.7001248271908296e-06
664,2018-01-01 00:00:00,1,66408,34.685,133.925,1357,954,5,3.78,0,津島中,2.673401917127101e-07
665,2018-01-01 00:00:00,1,66421,34.6817,134.2067,1358,976,10,3.54,0,邑久町虫明,4.8166074567862795e-05
666,2018-01-01 00:00:00,1,66446,34.59,133.7683,1369,941,3,3.87,0,南町,3.3122108051107927e-07
667,2018-01-01 00:00:00,1,66481,34.5017,133.495,1379,919,0,1.76,0,平成町,2.47940211236536e-05
668,2018-01-01 00:00:00,1,66501,34.4867,133.95,1381,955,2,6.04,0,築港,4.001379056802682e-05
669,2018-01-01 00:00:00,1,67016,35.0333,132.9017,1316,872,570,1.56,0,高野町新市,0.00015149098683971002
670,2018-01-01 00:00:00,1,67106,34.8117,132.85,1342,868,159,-0.03,0,三次町,1.474927080249299e-05
671,2018-01-01 00:00:00,1,67116,34.86,133.0233,1336,881,300,-0.91,0,本町,1.635577091371517e-05
672,2018-01-01 00:00:00,1,67151,34.7683,132.4633,1347,837,399,1.98,0,大朝,1.941659956912514e-06
673,2018-01-01 00:00:00,1,67191,34.7633,133.2783,1348,902,510,-3.36,0,油木,0.00010209166117934273
674,2018-01-01 00:00:00,1,67212,34.61,132.32,1366,825,210,0.92,0,加計,2.5145824586552347e-05
675,2018-01-01 00:00:00,1,67292,34.545,132.53,1374,842,70,1.7,0,三入,4.249426082722547e-05
676,2018-01-01 00:00:00,1,67316,34.5833,133.05,1370,884,350,-2.45,0,本郷,8.556308617288218e-06
677,2018-01-01 00:00:00,1,67326,34.5617,133.2317,1372,898,70,0.74,0,土生町,4.2777566142106625e-05
678,2018-01-01 00:00:00,1,67376,34.4167,132.7,1389,855,224,-0.63,0,八本松町原,1.3534869444773923e-06
679,2018-01-01 00:00:00,1,67386,34.435,132.9183,1387,873,331,2.39,0,本郷町善入寺,0.00019580310083979459
680,2018-01-01 00:00:00,1,67401,34.4467,133.2467,1386,899,2,1.08,0,高西町,1.9823491191410005e-05
681,2018-01-01 00:00:00,1,67421,34.365,132.19,1396,815,317,-2.28,0,津田,0.00015940539533941222
682,2018-01-01 00:00:00,1,67437,34.3983,132.4617,1392,836,4,5.51,0,基町,1.7337226234719116e-05
683,2018-01-01 00:00:00,1,67461,34.33,132.9817,1400,878,5,3.78,0,忠海床浦,3.898413055681144e-06
684,2018-01-01 00:00:00,1,67471,34.2783,133.1233,1406,889,3,4.43,0,瀬戸田町御寺,2.3388369080590902e-05
685,2018-01-01 00:00:00,1,67496,34.2217,132.22,1413,817,1,3.82,0,立戸,1.0378166765581782e-05
686,2018-01-01 00:00:00,1,67511,34.24,132.55,1411,844,4,4.48,0,築地町,3.7751768273444025e-06
687,2018-01-01 00:00:00,1,67576,34.165,132.7483,1420,859,48,5.15,0,蒲刈町大浦,0.00021572861172862245
688,2018-01-01 00:00:00,1,68022,36.2033,133.3333,1175,906,27,6.7,0,西町（大城の三）,1.4004864877269592e-06
689,2018-01-01 00:00:00,1,68046,36.1783,133.3233,1178,905,80,6.32,0,岬町（風の松）,1.5780418767687017e-06
690,2018-01-01 00:00:00,1,68056,36.0967,133.0967,1188,887,3,7.44,0,海士（中里）,1.1868170191409814e-05
691,2018-01-01 00:00:00,1,68091,35.52,133.0217,1257,881,5,7.13,0,鹿島町北講武（尾坂）,1.6630007395461547e-05
692,2018-01-01 00:00:00,1,68121,35.4133,132.89,1270,871,2,6.79,0,斐川町荘原（新田下）,5.192852060512392e-05
693,2018-01-01 00:00:00,1,68132,35.4567,133.065,1265,885,17,6.76,0,新雑賀町,3.647033210124135e-07
694,2018-01-01 00:00:00,1,68156,35.3317,132.73,1280,858,20,7.13,0,芦渡町,1.1311256734946249e-05
695,2018-01-01 00:00:00,1,68246,35.19,132.4967,1297,839,30,6.72,0,大田町大田（昭和町）,3.539888164222544e-05
696,2018-01-01 00:00:00,1,68261,35.1967,132.815,1296,865,215,3.08,0,掛合町掛合（上佐中）,1.7772298765579735e-05
697,2018-01-01 00:00:00,1,68276,35.1733,133.1033,1299,888,369,0.16,0,稲原（稲田）,5.7282930432814175e-06
698,2018-01-01 00:00:00,1,68306,35.0017,132.7117,1319,856,444,1.2,0,下赤名（千束）,1.5992707901318512e-05
699,2018-01-01 00:00:00,1,68351,34.9767,132.4917,1322,839,132,5.1,0,川下（上三島）,3.471025869168244e-05
700,2018-01-01 00:00:00,1,68376,34.8967,132.07,1332,805,19,7.56,0,港町,1.2204138475383152e-05
701,2018-01-01 00:00:00,1,68401,34.8533,132.53,1337,842,327,3.44,0,鱒渕,5.856825175334452e-05
702,2018-01-01 00:00:00,1,68431,34.7767,132.1083,1346,808,380,3.52,0,弥栄町長安本郷（寺組）,2.2630488643815087e-06
703,2018-01-01 00:00:00,1,68456,34.675,131.79,1359,783,54,7.94,0,高津町（持石）,4.972063930884394e-05
704,2018-01-01 00:00:00,1,68462,34.6767,131.8433,1358,787,4,8.29,0,あけぼの本町,1.543346006505112e-06
705,2018-01-01 00:00:00,1,68516,34.4617,131.77,1384,781,165,0.09,0,森村,2.999638130240274e-05
706,2018-01-01 00:00:00,1,68541,34.3917,131.8933,1392,791,250,-0.26,0,七日市,4.569766255566624e-05
707,2018-01-01 00:00:00,1,69006,35.5433,133.235,1254,898,2,7.38,0,中町,9.84745672983403e-07
708,2018-01-01 00:00:00,1,69021,35.5233,133.5667,1257,925,15,6.14,0,塩津（中尾）,1.2403973284186657e-05
709,2018-01-01 00:00:00,1,69041,35.52,133.9967,1257,959,13,6.58,0,青谷町青谷（本町）,8.2785665064687e-06
710,2018-01-01 00:00:00,1,69052,35.53,134.165,1256,973,15,7.0,0,湖山町西,8.341940567297822e-05
711,2018-01-01 00:00:00,1,69061,35.5583,134.36,1253,988,19,6.09,0,宇治,8.772499999957157e-06
712,2018-01-01 00:00:00,1,69076,35.4333,133.3383,1268,907,7,6.1,0,日ノ出町,7.054691864401647e-06
713,2018-01-01 00:00:00,1,69101,35.4733,133.8383,1263,947,8,6.01,0,穴窪,8.692696456979476e-06
714,2018-01-01 00:00:00,1,69122,35.4867,134.2383,1261,979,7,7.11,0,吉方,2.781048956899689e-06
715,2018-01-01 00:00:00,1,69246,35.2633,134.24,1288,979,182,0.26,0,智頭（上市場）,1.6501045700200486e-07
716,2018-01-01 00:00:00,1,69271,35.1867,133.23,1297,898,490,-0.55,0,茶屋,6.00304383459704e-05
717,2018-01-01 00:00:00,1,71066,34.0233,133.795,1437,943,214,3.22,0,池田町シンヤマ,1.2626869138142111e-06
718,2018-01-01 00:00:00,1,71087,34.04,134.1567,1435,972,160,5.62,0,穴吹町口山（馬内）,5.922562086468585e-06
719,2018-01-01 00:00:00,1,71106,34.0667,134.5733,1431,1005,2,6.9,0,大和町,8.047354222368008e-06
720,2018-01-01 00:00:00,1,71191,33.8667,133.9033,1455,952,560,2.43,0,東祖谷京上,1.5602501617316688e-05
721,2018-01-01 00:00:00,1,71231,33.8367,134.7417,1459,1019,10,7.66,0,椿町（蒲生田）,9.999540654405367e-06
722,2018-01-01 00:00:00,1,71251,33.7717,134.205,1467,976,330,0.73,0,木頭出原（ワダ）,3.990085580509116e-06
723,2018-01-01 00:00:00,1,71266,33.7317,134.5383,1472,1003,3,7.91,0,奥河内（本村）,3.790346784131225e-06
724,2018-01-01 00:00:00,1,71291,33.6117,134.355,1486,988,5,7.83,0,四方原（杉谷）,3.8737095865379715e-06
725,2018-01-01 00:00:00,1,72061,34.4717,134.2733,1383,981,20,6.55,0,西村,6.730002700656744e-05
726,2018-01-01 00:00:00,1,72086,34.3167,134.0533,1401,964,9,6.39,0,上之町,4.391304957055021e-06
727,2018-01-01 00:00:00,1,72111,34.275,133.7517,1406,940,4,7.51,0,日の出町,9.917331469172653e-06
728,2018-01-01 00:00:00,1,72121,34.2367,133.9233,1411,953,60,4.65,0,北,4.2467176765607094e-05
729,2018-01-01 00:00:00,1,72126,34.2133,134.015,1414,961,185,2.73,0,香川町安原下,0.00041856411384581164
730,2018-01-01 00:00:00,1,72146,34.2133,134.4067,1414,992,12,5.17,0,吉田,4.998281456772204e-06
731,2018-01-01 00:00:00,1,72161,34.12,133.7717,1425,941,65,1.88,0,財田町財田中,0.000271132454672849
732,2018-01-01 00:00:00,1,73001,34.25,133.0067,1409,880,9,1.87,0,大三島町明日,1.5580452172789595e-05
733,2018-01-01 00:00:00,1,73076,34.0533,132.975,1433,878,27,5.58,0,山路,1.0678760654403527e-05
734,2018-01-01 00:00:00,1,73126,33.915,133.08,1450,886,4,3.57,0,周布,2.9189429567967112e-05
735,2018-01-01 00:00:00,1,73141,33.9367,133.3383,1447,907,90,4.82,0,船木,4.6220439179500175e-05
736,2018-01-01 00:00:00,1,73151,33.9817,133.5817,1442,926,75,7.5,0,妻鳥町（川東）,8.180736006485788e-06
737,2018-01-01 00:00:00,1,73166,33.8433,132.7767,1458,862,32,3.48,0,中一万町,1.0817921359851382e-06
738,2018-01-01 00:00:00,1,73168,33.8267,132.6983,1460,855,4,7.21,0,南吉田町,0.00028064381275396517
739,2018-01-01 00:00:00,1,73256,33.6167,132.48,1485,838,4,8.42,0,長浜,6.19990546423483e-05
740,2018-01-01 00:00:00,1,73276,33.6633,132.895,1480,871,511,-1.31,0,西明神,3.540101312370654e-05
741,2018-01-01 00:00:00,1,73306,33.5083,132.535,1499,842,20,7.68,0,高山,6.101011624727189e-05
742,2018-01-01 00:00:00,1,73341,33.4467,132.2567,1506,820,143,7.73,0,塩成,5.635518338898088e-05
743,2018-01-01 00:00:00,1,73406,33.3667,132.5033,1515,840,200,5.63,0,宇和町ひまわり,1.3549740086560114e-05
744,2018-01-01 00:00:00,1,73442,33.2267,132.5517,1532,844,2,7.5,0,築地町,6.0084328827142e-05
745,2018-01-01 00:00:00,1,73446,33.2533,132.675,1529,854,129,5.22,0,清延,2.4466556728758904e-06
746,2018-01-01 00:00:00,1,73516,32.9633,132.57,1564,845,12,7.8,0,御荘和口,4.2601051112665305e-06
747,2018-01-01 00:00:00,1,74056,33.765,133.3383,1468,907,560,0.95,0,脇ノ山,2.67950325063965e-05
748,2018-01-01 00:00:00,1,74071,33.7533,133.575,1469,925,252,5.6,0,寺家,6.01488382345773e-05
749,2018-01-01 00:00:00,1,74136,33.6983,133.875,1476,949,210,5.58,0,物部町大栃,3.5077860679322317e-05
750,2018-01-01 00:00:00,1,74181,33.5667,133.5483,1491,923,1,5.88,0,塩田町,1.2691839137348752e-06
751,2018-01-01 00:00:00,1,74187,33.59,133.6433,1489,931,12,5.36,0,東崎,7.700191138901276e-05
752,2018-01-01 00:00:00,1,74188,33.545,133.6683,1494,933,9,4.12,0,下島,0.0002226987870499452
753,2018-01-01 00:00:00,1,74271,33.4883,133.9333,1501,954,6,7.27,0,伊尾木,1.3761972179364834e-05
754,2018-01-01 00:00:00,1,74296,33.39,132.9217,1513,873,415,2.17,0,川西路,2.581785088294313e-05
755,2018-01-01 00:00:00,1,74311,33.385,133.2767,1513,902,4,4.06,0,下分甲,4.0240742957076944e-05
756,2018-01-01 00:00:00,1,74361,33.2067,133.1283,1535,890,205,1.6,0,神ノ西,5.965323828930047e-07
757,2018-01-01 00:00:00,1,74372,33.2517,134.1767,1529,974,185,7.51,0,室戸岬町,0.0002637613742227651
758,2018-01-01 00:00:00,1,74381,33.17,132.7917,1539,863,72,4.14,0,西土佐江川崎,5.8585197693351185e-08
759,2018-01-01 00:00:00,1,74436,33.0783,133.1017,1550,888,3,2.71,0,佐賀,6.556361328423794e-05
760,2018-01-01 00:00:00,1,74447,32.92,132.695,1569,855,2,6.75,0,池島,2.361475388276609e-05
761,2018-01-01 00:00:00,1,74456,32.99,132.92,1561,873,8,6.18,0,入田,8.257334247224358e-06
762,2018-01-01 00:00:00,1,74516,32.7217,133.01,1593,880,31,5.79,0,足摺岬,2.453072898792715e-05
763,2018-01-01 00:00:00,1,81011,34.615,131.6233,1366,769,50,7.34,0,須佐（下三原上）,7.770560950790862e-06
764,2018-01-01 00:00:00,1,81071,34.41,131.405,1390,752,2,4.68,0,下五間町,6.5432256798494e-07
765,2018-01-01 00:00:00,1,81116,34.37,131.055,1395,724,20,4.55,0,油谷新別名（東大坊）,3.3193564136587927e-06
766,2018-01-01 00:00:00,1,81151,34.3983,131.725,1392,778,310,-1.2,0,阿東徳佐中（栄町）,1.3710256820083784e-07
767,2018-01-01 00:00:00,1,81196,34.235,131.3067,1411,744,240,0.45,0,秋芳町秋吉（秋吉台）,0.00018529391352497225
768,2018-01-01 00:00:00,1,81231,34.2617,131.9517,1408,796,97,-1.53,0,錦町広瀬,0.00011835211728422112
769,2018-01-01 00:00:00,1,81266,34.1867,131.0767,1417,726,40,-0.08,0,豊田町大字中村,2.4142373438445755e-05
770,2018-01-01 00:00:00,1,81286,34.1617,131.4617,1420,756,18,0.31,0,湯田温泉,2.951930641997368e-06
771,2018-01-01 00:00:00,1,81321,34.155,132.1783,1421,814,41,0.61,0,川西,7.490758209977033e-06
772,2018-01-01 00:00:00,1,81371,34.04,131.5333,1435,762,4,1.06,0,植松（塩屋原）,2.784686710091645e-06
773,2018-01-01 00:00:00,1,81386,34.01,131.8717,1438,789,27,1.7,0,西豊井（上栄町）,2.047279284022445e-06
774,2018-01-01 00:00:00,1,81397,34.095,132.075,1428,805,68,-1.13,0,玖珂町（阿山）,1.513578849406534e-05
775,2018-01-01 00:00:00,1,81428,33.9483,130.925,1446,714,3,8.61,0,竹崎町,5.163537154452489e-06
776,2018-01-01 00:00:00,1,81436,33.93,131.2783,1448,742,5,4.12,0,草江,4.13077907655403e-05
777,2018-01-01 00:00:00,1,81481,33.9583,132.1133,1445,809,3,1.17,0,南浜,5.0164413087954e-06
778,2018-01-01 00:00:00,1,81486,33.9033,132.2933,1451,823,5,1.3,0,東安下庄（原）,2.985355993849437e-05
779,2018-01-01 00:00:00,1,82046,33.8083,130.5383,1463,683,7,6.1,0,ひかりヶ丘,3.089379897536644e-05
780,2018-01-01 00:00:00,1,82056,33.8517,130.7433,1457,699,20,5.7,0,森下町,1.8154345680093657e-06
781,2018-01-01 00:00:00,1,82068,33.845,131.035,1458,722,7,7.24,0,空港北町,0.00011504703056180897
782,2018-01-01 00:00:00,1,82101,33.7133,130.975,1474,718,9,3.6,0,泉中央,4.114677486450365e-05
783,2018-01-01 00:00:00,1,82136,33.6517,130.6933,1481,695,37,2.98,0,川島,3.3094685618209977e-06
784,2018-01-01 00:00:00,1,82171,33.56,130.19,1492,655,5,7.29,0,前原,5.1035841728559695e-06
785,2018-01-01 00:00:00,1,82182,33.5817,130.375,1490,669,3,6.79,0,大濠,2.216832876811091e-06
786,2018-01-01 00:00:00,1,82186,33.5833,130.4517,1490,676,9,7.48,0,雀居,2.334262747534163e-05
787,2018-01-01 00:00:00,1,82191,33.4967,130.49,1500,679,52,3.17,0,大佐野,6.143669710098679e-06
788,2018-01-01 00:00:00,1,82206,33.5583,130.855,1493,708,92,2.55,0,野田,3.2053123030986826e-05
789,2018-01-01 00:00:00,1,82261,33.405,130.695,1511,695,36,2.1,0,三奈木（長畑）,8.735745975440784e-06
790,2018-01-01 00:00:00,1,82306,33.3033,130.4933,1523,679,7,1.49,0,江口（豆津）,0.00010652461738302335
791,2018-01-01 00:00:00,1,82317,33.225,130.645,1533,691,144,-0.88,0,上陽町北川内,8.141983769141964e-05
792,2018-01-01 00:00:00,1,82361,33.0067,130.4667,1559,677,40,0.51,0,笹原町,6.782636236864043e-07
793,2018-01-01 00:00:00,1,83021,33.675,131.59,1479,767,14,5.8,0,国見町中,5.933998485806657e-05
794,2018-01-01 00:00:00,1,83051,33.5867,131.245,1489,739,12,3.9,0,是則,1.2734083882908962e-05
795,2018-01-01 00:00:00,1,83061,33.57,131.4333,1491,754,5,4.42,0,玉津（磯町）,6.805586538893586e-05
796,2018-01-01 00:00:00,1,83106,33.42,131.3167,1509,745,90,3.09,0,院内町大副,1.4097686222568189e-05
797,2018-01-01 00:00:00,1,83121,33.4167,131.5967,1509,767,5,0.92,0,本庄（下本庄）,7.297796641976658e-06
798,2018-01-01 00:00:00,1,83126,33.4783,131.7367,1502,778,5,6.55,0,武蔵町糸原,0.0003664873048276844
799,2018-01-01 00:00:00,1,83137,33.3217,130.9283,1521,714,83,1.2,0,十二町,2.4677272100469243e-06
800,2018-01-01 00:00:00,1,83191,33.2917,131.155,1524,732,331,-1.88,0,森,8.241632497538295e-05
801,2018-01-01 00:00:00,1,83201,33.2533,131.3467,1529,747,435,-0.62,0,湯布院町川北,2.6565863438459603e-05
802,2018-01-01 00:00:00,1,83216,33.235,131.6183,1531,769,5,5.2,0,長浜町,6.687625680038476e-07
803,2018-01-01 00:00:00,1,83341,33.065,131.6317,1552,770,100,1.04,0,犬飼町田原,3.793027493864911e-05
804,2018-01-01 00:00:00,1,83371,32.9733,131.3983,1563,751,261,2.46,0,会々,8.908344308696852e-06
805,2018-01-01 00:00:00,1,83401,32.95,131.9017,1565,792,2,4.76,0,中の島,6.1558939753335316e-06
806,2018-01-01 00:00:00,1,83431,32.845,131.675,1578,774,200,3.0,0,宇目大字重岡,3.118974143833913e-05
807,2018-01-01 00:00:00,1,83476,32.795,131.9233,1584,793,2,6.24,0,蒲江大字蒲江浦,4.819934256779617e-05
808,2018-01-01 00:00:00,1,84012,34.6983,129.445,1356,595,63,5.2,0,上対馬町鰐浦,0.00014345378872865038
809,2018-01-01 00:00:00,1,84072,34.1967,129.2917,1416,583,4,5.73,0,厳原町久田道,2.1608313087643708e-06
810,2018-01-01 00:00:00,1,84076,34.285,129.33,1405,586,63,5.73,0,美津島町鶏知（住吉）,0.0005544941599139633
811,2018-01-01 00:00:00,1,84121,33.8,129.7217,1464,617,97,6.0,0,芦辺町国分東触,2.44136199568672e-05
812,2018-01-01 00:00:00,1,84122,33.7483,129.785,1470,622,12,5.38,0,石田町筒城東触,4.8006512499361105e-08
813,2018-01-01 00:00:00,1,84171,33.36,129.55,1516,604,58,7.48,0,戸石川町,4.134205364168196e-06
814,2018-01-01 00:00:00,1,84183,33.3417,129.7117,1518,616,14,8.23,0,志佐町浦免,1.8963129086620914e-05
815,2018-01-01 00:00:00,1,84236,33.19,129.09,1537,567,8,7.7,0,前方郷,0.00023286426395081127
816,2018-01-01 00:00:00,1,84266,33.1583,129.7267,1541,618,4,7.79,0,新港町,2.0242043111359907e-05
817,2018-01-01 00:00:00,1,84286,33.0133,129.1917,1558,575,80,7.85,0,友住郷,0.0005328587787840908
